name,iso3,year,percent,residence,indicator,pop,region,income_id
Trinidad and Tobago,TTO,2010,NA,rural,Safely managed,610614.203489013,Latin America & Caribbean,HIC
Trinidad and Tobago,TTO,2020,NA,rural,Safely managed,654765.8339024987,Latin America & Caribbean,HIC
Tunisia,TUN,2000,24.96094273247159,rural,Safely managed,3550147.9205156495,Middle East & North Africa,LMC
Tunisia,TUN,2010,41.75279270264423,rural,Safely managed,3546110.02609089,Middle East & North Africa,LMC
Tunisia,TUN,2020,62.88169733855545,rural,Safely managed,3596641.785911843,Middle East & North Africa,LMC
Turkey,TUR,2000,51.94524049413661,rural,Safely managed,22297862.163579464,Europe & Central Asia,UMC
Turkey,TUR,2010,64.87027065405103,rural,Safely managed,21101402.17794776,Europe & Central Asia,UMC
Turkey,TUR,2020,79.8689478602211,rural,Safely managed,20152818.01996529,Europe & Central Asia,UMC
Turkmenistan,TKM,2000,NA,rural,Safely managed,2442638.1946446374,Europe & Central Asia,UMC
Turkmenistan,TKM,2010,NA,rural,Safely managed,2620371.424354613,Europe & Central Asia,UMC
Turkmenistan,TKM,2020,NA,rural,Safely managed,2863848.680514749,Europe & Central Asia,UMC
Turks and Caicos Islands,TCA,2000,NA,rural,Safely managed,3116.418811347976,Latin America & Caribbean,HIC
Turks and Caicos Islands,TCA,2010,NA,rural,Safely managed,3191.340888956329,Latin America & Caribbean,HIC
Turks and Caicos Islands,TCA,2020,NA,rural,Safely managed,2476.017658583005,Latin America & Caribbean,HIC
Tuvalu,TUV,2000,NA,rural,Safely managed,5069.989042627858,East Asia & Pacific,UMC
Tuvalu,TUV,2010,7.14907834101375,rural,Safely managed,4755.9126477090485,East Asia & Pacific,UMC
Tuvalu,TUV,2020,NA,rural,Safely managed,4243.469061304931,East Asia & Pacific,UMC
Uganda,UGA,2000,13.23762244818856,rural,Safely managed,20153245.526121445,Sub-Saharan Africa,LIC
Uganda,UGA,2010,14.51749628782631,rural,Safely managed,26142613.210295144,Sub-Saharan Africa,LIC
Uganda,UGA,2020,15.57435975336636,rural,Safely managed,34326790.643634796,Sub-Saharan Africa,LIC
Ukraine,UKR,2000,NA,rural,Safely managed,16045742.064389586,Europe & Central Asia,LMC
Ukraine,UKR,2010,NA,rural,Safely managed,14380546.360370517,Europe & Central Asia,LMC
Ukraine,UKR,2020,NA,rural,Safely managed,13291562.926971912,Europe & Central Asia,LMC
United Arab Emirates,ARE,2000,NA,rural,Safely managed,619416.9791222736,Middle East & North Africa,HIC
United Arab Emirates,ARE,2010,NA,rural,Safely managed,1360560.7090967894,Middle East & North Africa,HIC
United Arab Emirates,ARE,2020,NA,rural,Safely managed,1281005.002681166,Middle East & North Africa,HIC
United Kingdom,GBR,2000,93.50985963922419,rural,Safely managed,12579535.742311478,Europe & Central Asia,HIC
United Kingdom,GBR,2010,93.55038346037533,rural,Safely managed,11865717.152227461,Europe & Central Asia,HIC
United Kingdom,GBR,2020,93.5762736794441,rural,Safely managed,10927610.760446787,Europe & Central Asia,HIC
United Republic of Tanzania,TZA,2000,3.594263896696149,rural,Safely managed,26025844.65109937,Sub-Saharan Africa,LMC
United Republic of Tanzania,TZA,2010,14.15230064673079,rural,Safely managed,31878947.312273383,Sub-Saharan Africa,LMC
United Republic of Tanzania,TZA,2020,21.74834146907515,rural,Safely managed,38691642.269794196,Sub-Saharan Africa,LMC
United States Virgin Islands,VIR,2000,NA,rural,Safely managed,8061.244041607715,Latin America & Caribbean,HIC
United States Virgin Islands,VIR,2010,NA,rural,Safely managed,5735.0072030676565,Latin America & Caribbean,HIC
United States Virgin Islands,VIR,2020,NA,rural,Safely managed,4240.614765715436,Latin America & Caribbean,HIC
United States of America,USA,2000,NA,rural,Safely managed,58998695.83835602,North America,HIC
United States of America,USA,2010,NA,rural,Safely managed,59416715.403757095,North America,HIC
United States of America,USA,2020,NA,rural,Safely managed,57382615.63882828,North America,HIC
Uruguay,URY,2000,NA,rural,Safely managed,264649.1895016283,Latin America & Caribbean,HIC
Uruguay,URY,2010,NA,rural,Safely managed,187648.93773525953,Latin America & Caribbean,HIC
Uruguay,URY,2020,NA,rural,Safely managed,155796.6794294864,Latin America & Caribbean,HIC
Uzbekistan,UZB,2000,NA,rural,Safely managed,13344565.734854488,Europe & Central Asia,LMC
Uzbekistan,UZB,2010,NA,rural,Safely managed,13985342.741436884,Europe & Central Asia,LMC
Uzbekistan,UZB,2020,NA,rural,Safely managed,16595368.894805761,Europe & Central Asia,LMC
Vanuatu,VUT,2000,NA,rural,Safely managed,144876.75519680663,East Asia & Pacific,LMC
Vanuatu,VUT,2010,NA,rural,Safely managed,178432.84491417118,East Asia & Pacific,LMC
Vanuatu,VUT,2020,NA,rural,Safely managed,228749.95326766974,East Asia & Pacific,LMC
Venezuela (Bolivarian Republic of),VEN,2000,NA,rural,Safely managed,3009781.2193101645,Latin America & Caribbean,NA
Venezuela (Bolivarian Republic of),VEN,2010,NA,rural,Safely managed,3389187.7653077245,Latin America & Caribbean,NA
Venezuela (Bolivarian Republic of),VEN,2020,NA,rural,Safely managed,3332977.112067491,Latin America & Caribbean,NA
Viet Nam,VNM,2000,NA,rural,Safely managed,60433049.29994524,East Asia & Pacific,LMC
Viet Nam,VNM,2010,NA,rural,Safely managed,61210532.73166121,East Asia & Pacific,LMC
Viet Nam,VNM,2020,NA,rural,Safely managed,60992357.799910605,East Asia & Pacific,LMC
Wallis and Futuna Islands,WLF,2000,NA,rural,Safely managed,14696.99954986572,NA,NA
Wallis and Futuna Islands,WLF,2010,NA,rural,Safely managed,12685.999870300288,NA,NA
Wallis and Futuna Islands,WLF,2020,NA,rural,Safely managed,11246.00028991699,NA,NA
Western Sahara,ESH,2000,NA,rural,Safely managed,44683.019790099934,NA,NA
Western Sahara,ESH,2010,NA,rural,Safely managed,65950.41334345473,NA,NA
Western Sahara,ESH,2020,NA,rural,Safely managed,78674.32233223226,NA,NA
Yemen,YEM,2000,NA,rural,Safely managed,12836229.446930587,Middle East & North Africa,LIC
Yemen,YEM,2010,NA,rural,Safely managed,15797167.478022166,Middle East & North Africa,LIC
Yemen,YEM,2020,NA,rural,Safely managed,18519541.37185335,Middle East & North Africa,LIC
Zambia,ZMB,2000,8.59171333882225,rural,Safely managed,6790986.308646388,Sub-Saharan Africa,LIC
Zambia,ZMB,2010,15.74709190903739,rural,Safely managed,8251349.95194748,Sub-Saharan Africa,LIC
Zambia,ZMB,2020,23.75176750283691,rural,Safely managed,10179380.17025292,Sub-Saharan Africa,LIC
Zimbabwe,ZWE,2000,32.73209513191167,rural,Safely managed,7870531.6547913095,Sub-Saharan Africa,LMC
Zimbabwe,ZWE,2010,31.95950586149522,rural,Safely managed,8482590.013696402,Sub-Saharan Africa,LMC
Zimbabwe,ZWE,2020,30.24079560658547,rural,Safely managed,10070821.826378293,Sub-Saharan Africa,LMC
Afghanistan,AFG,2000,NA,urban,Safely managed,4587798.729454726,South Asia,LIC
Afghanistan,AFG,2010,NA,urban,Safely managed,6927765.330841766,South Asia,LIC
Afghanistan,AFG,2020,NA,urban,Safely managed,10131489.365394786,South Asia,LIC
Albania,ALB,2000,42.26805655031723,urban,Safely managed,1306178.647326082,Europe & Central Asia,UMC
Albania,ALB,2010,42.96085561541705,urban,Safely managed,1537780.341697475,Europe & Central Asia,UMC
Albania,ALB,2020,44.08340404129971,urban,Safely managed,1787459.152276367,Europe & Central Asia,UMC
Algeria,DZA,2000,19.58487790977637,urban,Safely managed,18600199.54202935,Middle East & North Africa,LMC
Algeria,DZA,2010,18.02575410869694,urban,Safely managed,24299169.53172713,Middle East & North Africa,LMC
Algeria,DZA,2020,15.85036022927021,urban,Safely managed,32332690.26155591,Middle East & North Africa,LMC
American Samoa,ASM,2000,NA,urban,Safely managed,51217.46043163875,East Asia & Pacific,UMC
American Samoa,ASM,2010,NA,urban,Safely managed,49126.21963191894,East Asia & Pacific,UMC
American Samoa,ASM,2020,NA,urban,Safely managed,48105.840119159555,East Asia & Pacific,UMC
Andorra,AND,2000,14.60403551251147,urban,Safely managed,60417.092729827855,Europe & Central Asia,HIC
Andorra,AND,2010,86.45028248587732,urban,Safely managed,75011.20058040833,Europe & Central Asia,HIC
Andorra,AND,2020,100,urban,Safely managed,67928.2971463562,Europe & Central Asia,HIC
Angola,AGO,2000,NA,urban,Safely managed,8212002.015628219,Sub-Saharan Africa,LMC
Angola,AGO,2010,NA,urban,Safely managed,13963064.82318714,Sub-Saharan Africa,LMC
Angola,AGO,2020,NA,urban,Safely managed,21962883.611258864,Sub-Saharan Africa,LMC
Anguilla,AIA,2000,NA,urban,Safely managed,11246.999740600591,NA,NA
Anguilla,AIA,2010,NA,urban,Safely managed,13435.999870300288,NA,NA
Anguilla,AIA,2020,NA,urban,Safely managed,15001.999855041498,NA,NA
Antigua and Barbuda,ATG,2000,NA,urban,Safely managed,24418.769270705525,Latin America & Caribbean,HIC
Antigua and Barbuda,ATG,2010,NA,urban,Safely managed,23097.311845353688,Latin America & Caribbean,HIC
Antigua and Barbuda,ATG,2020,NA,urban,Safely managed,23926.74913586976,Latin America & Caribbean,HIC
Argentina,ARG,2000,44.52317283105587,urban,Safely managed,32867367.933214903,Latin America & Caribbean,UMC
Argentina,ARG,2010,45.93688773780067,urban,Safely managed,37153379.51812744,Latin America & Caribbean,UMC
Argentina,ARG,2020,47.12357129946154,urban,Safely managed,41630282.496686876,Latin America & Caribbean,UMC
Armenia,ARM,2000,43.93344512442916,urban,Safely managed,1984985.558003895,Europe & Central Asia,UMC
Armenia,ARM,2010,52.61192077414474,urban,Safely managed,1825368.049543798,Europe & Central Asia,UMC
Armenia,ARM,2020,71.35784847386094,urban,Safely managed,1876112.262559477,Europe & Central Asia,UMC
Aruba,ABW,2000,NA,urban,Safely managed,42449.86710575991,Latin America & Caribbean,HIC
Aruba,ABW,2010,NA,urban,Safely managed,43775.93082062374,Latin America & Caribbean,HIC
Aruba,ABW,2020,NA,urban,Safely managed,46653.537014469606,Latin America & Caribbean,HIC
Australia,AUS,2000,NA,urban,Safely managed,15997434.203609824,East Asia & Pacific,HIC
Australia,AUS,2010,NA,urban,Safely managed,18871807.42073059,East Asia & Pacific,HIC
Australia,AUS,2020,NA,urban,Safely managed,21991351.56712234,East Asia & Pacific,HIC
Austria,AUT,2000,100,urban,Safely managed,4858752.878111824,Europe & Central Asia,HIC
Austria,AUT,2010,99.97531842800146,urban,Safely managed,4827224.684444666,Europe & Central Asia,HIC
Austria,AUT,2020,99.95336801356014,urban,Safely managed,5291080.200431645,Europe & Central Asia,HIC
Azerbaijan,AZE,2000,12.06877260324913,urban,Safely managed,4173952.621328049,Europe & Central Asia,UMC
Azerbaijan,AZE,2010,13.51854191982225,urban,Safely managed,4823878.3591379225,Europe & Central Asia,UMC
Azerbaijan,AZE,2020,8.879293377839446,urban,Safely managed,5718190.736399591,Europe & Central Asia,UMC
Bahamas,BHS,2000,NA,urban,Safely managed,244417.785440241,Latin America & Caribbean,HIC
Bahamas,BHS,2010,NA,urban,Safely managed,292563.1074758619,Latin America & Caribbean,HIC
Bahamas,BHS,2020,NA,urban,Safely managed,327359.2966132565,Latin America & Caribbean,HIC
Bahrain,BHR,2000,NA,urban,Safely managed,587329.0965016,Middle East & North Africa,HIC
Bahrain,BHR,2010,NA,urban,Safely managed,1099827.3485315032,Middle East & North Africa,HIC
Bahrain,BHR,2020,NA,urban,Safely managed,1523018.9607106894,Middle East & North Africa,HIC
Bangladesh,BGD,2000,25.49803171831159,urban,Safely managed,30114489.221352935,South Asia,LMC
Bangladesh,BGD,2010,30.5838332865959,urban,Safely managed,44954429.61362243,South Asia,LMC
Bangladesh,BGD,2020,33.5087628380091,urban,Safely managed,62873471.87549591,South Asia,LMC
Barbados,BRB,2000,NA,urban,Safely managed,91844.02043377049,Latin America & Caribbean,HIC
Barbados,BRB,2010,NA,urban,Safely managed,89915.14511786692,Latin America & Caribbean,HIC
Barbados,BRB,2020,NA,urban,Safely managed,89633.88925149979,Latin America & Caribbean,HIC
Belarus,BLR,2000,88.668767716176,urban,Safely managed,6907478.952374607,Europe & Central Asia,UMC
Belarus,BLR,2010,85.5314894659792,urban,Safely managed,7034532.3630690575,Europe & Central Asia,UMC
Belarus,BLR,2020,80.32588023063563,urban,Safely managed,7510604.201672971,Europe & Central Asia,UMC
Belgium,BEL,2000,NA,urban,Safely managed,9986848.919227347,Europe & Central Asia,HIC
Belgium,BEL,2010,NA,urban,Safely managed,10681784.564977884,Europe & Central Asia,HIC
Belgium,BEL,2020,NA,urban,Safely managed,11366979.075183721,Europe & Central Asia,HIC
Belize,BLZ,2000,NA,urban,Safely managed,112273.79918233027,Latin America & Caribbean,UMC
Belize,BLZ,2010,NA,urban,Safely managed,145844.47061027982,Latin America & Caribbean,UMC
Belize,BLZ,2020,NA,urban,Safely managed,183005.07232850647,Latin America & Caribbean,UMC
Benin,BEN,2000,NA,urban,Safely managed,2631922.754470352,Sub-Saharan Africa,LMC
Benin,BEN,2010,NA,urban,Safely managed,3964234.348258227,Sub-Saharan Africa,LMC
Benin,BEN,2020,NA,urban,Safely managed,5869446.077482961,Sub-Saharan Africa,LMC
Bermuda,BMU,2000,NA,urban,Safely managed,65016.998291015625,North America,HIC
Bermuda,BMU,2010,NA,urban,Safely managed,65388.00048828125,North America,HIC
Bermuda,BMU,2020,NA,urban,Safely managed,62272.99880981445,North America,HIC
Bhutan,BTN,2000,79.50784451688953,urban,Safely managed,150223.93963074894,South Asia,LMC
Bhutan,BTN,2010,69.13550618276732,urban,Safely managed,238506.73691580302,South Asia,LMC
Bhutan,BTN,2020,63.09349016954152,urban,Safely managed,326515.31887830934,South Asia,LMC
Bolivia (Plurinational State of),BOL,2000,38.12393866734762,urban,Safely managed,5201396.089942306,Latin America & Caribbean,LMC
Bolivia (Plurinational State of),BOL,2010,46.99531219452879,urban,Safely managed,6675283.571629375,Latin America & Caribbean,LMC
Bolivia (Plurinational State of),BOL,2020,59.90808177113143,urban,Safely managed,8185478.462091386,Latin America & Caribbean,LMC
Bosnia and Herzegovina,BIH,2000,6.451039657162805,urban,Safely managed,1589898.4042451438,Europe & Central Asia,UMC
Bosnia and Herzegovina,BIH,2010,6.9887794018876654,urban,Safely managed,1688141.7712938602,Europe & Central Asia,UMC
Bosnia and Herzegovina,BIH,2020,29.84565384840872,urban,Safely managed,1608255.499295723,Europe & Central Asia,UMC
Botswana,BWA,2000,NA,urban,Safely managed,874565.4225150496,Sub-Saharan Africa,UMC
Botswana,BWA,2010,NA,urban,Safely managed,1240192.469237186,Sub-Saharan Africa,UMC
Botswana,BWA,2020,NA,urban,Safely managed,1666761.2254142761,Sub-Saharan Africa,UMC
Brazil,BRA,2000,39.03270228654303,urban,Safely managed,141915778.2445383,Latin America & Caribbean,UMC
Brazil,BRA,2010,42.17754584771416,urban,Safely managed,165055097.02928185,Latin America & Caribbean,UMC
Brazil,BRA,2020,50.67438349634507,urban,Safely managed,185081847.6525116,Latin America & Caribbean,UMC
British Virgin Islands,VGB,2000,NA,urban,Safely managed,8485.552151919257,Latin America & Caribbean,HIC
British Virgin Islands,VGB,2010,NA,urban,Safely managed,12456.498998987736,Latin America & Caribbean,HIC
British Virgin Islands,VGB,2020,NA,urban,Safely managed,14669.480128558353,Latin America & Caribbean,HIC
Brunei Darussalam,BRN,2000,NA,urban,Safely managed,237094.2465222068,East Asia & Pacific,HIC
Brunei Darussalam,BRN,2010,NA,urban,Safely managed,291323.95871065324,East Asia & Pacific,HIC
Brunei Darussalam,BRN,2020,NA,urban,Safely managed,342330.4822145845,East Asia & Pacific,HIC
Bulgaria,BGR,2000,53.89873226120205,urban,Safely managed,5510508.543883264,Europe & Central Asia,UMC
Bulgaria,BGR,2010,56.85901150759233,urban,Safely managed,5368431.764873266,Europe & Central Asia,UMC
Bulgaria,BGR,2020,76.1267622241613,urban,Safely managed,5258999.7418494895,Europe & Central Asia,UMC
Burkina Faso,BFA,2000,NA,urban,Safely managed,2071322.79116828,Sub-Saharan Africa,LIC
Burkina Faso,BFA,2010,NA,urban,Safely managed,3844031.5197500587,Sub-Saharan Africa,LIC
Burkina Faso,BFA,2020,NA,urban,Safely managed,6397866.1699620625,Sub-Saharan Africa,LIC
Burundi,BDI,2000,NA,urban,Safely managed,526001.7288840562,Sub-Saharan Africa,LIC
Burundi,BDI,2010,NA,urban,Safely managed,923258.0551194586,Sub-Saharan Africa,LIC
Burundi,BDI,2020,NA,urban,Safely managed,1629988.3155226707,Sub-Saharan Africa,LIC
Cabo Verde,CPV,2000,NA,urban,Safely managed,228796.90867332742,Sub-Saharan Africa,LMC
Cabo Verde,CPV,2010,NA,urban,Safely managed,304557.46952071204,Sub-Saharan Africa,LMC
Cabo Verde,CPV,2020,NA,urban,Safely managed,370577.10818842513,Sub-Saharan Africa,LMC
Cambodia,KHM,2000,NA,urban,Safely managed,2259173.1852523796,East Asia & Pacific,LMC
Cambodia,KHM,2010,NA,urban,Safely managed,2904518.9880933235,East Asia & Pacific,LMC
Cambodia,KHM,2020,NA,urban,Safely managed,4051341.0394568373,East Asia & Pacific,LMC
Cameroon,CMR,2000,NA,urban,Safely managed,7065360.501065777,Sub-Saharan Africa,LMC
Cameroon,CMR,2010,NA,urban,Safely managed,10487738.429500088,Sub-Saharan Africa,LMC
Cameroon,CMR,2020,NA,urban,Safely managed,15279800.281883776,Sub-Saharan Africa,LMC
Canada,CAN,2000,77.62994142376175,urban,Safely managed,24311033.149994906,North America,HIC
Canada,CAN,2010,80.9131829185676,urban,Safely managed,27638014.613389373,North America,HIC
Canada,CAN,2020,84.42854698286042,urban,Safely managed,30783259.02403593,North America,HIC
Caribbean Netherlands,BES,2000,NA,urban,Safely managed,10782.624750932082,NA,NA
Caribbean Netherlands,BES,2010,NA,urban,Safely managed,15650.88435131256,NA,NA
Caribbean Netherlands,BES,2020,NA,urban,Safely managed,19678.33767213626,NA,NA
Cayman Islands,CYM,2000,NA,urban,Safely managed,42305.00030517578,Latin America & Caribbean,HIC
Cayman Islands,CYM,2010,NA,urban,Safely managed,56672.00088500977,Latin America & Caribbean,HIC
Cayman Islands,CYM,2020,NA,urban,Safely managed,65720.001220703125,Latin America & Caribbean,HIC
Central African Republic,CAF,2000,36.8297970857021,urban,Safely managed,1370218.019740954,Sub-Saharan Africa,LIC
Central African Republic,CAF,2010,31.47642203343176,urban,Safely managed,1706627.079336904,Sub-Saharan Africa,LIC
Central African Republic,CAF,2020,24.13228302829022,urban,Safely managed,2038063.7859714031,Sub-Saharan Africa,LIC
Chad,TCD,2000,18.38163852639616,urban,Safely managed,1807913.006912917,Sub-Saharan Africa,LIC
Chad,TCD,2010,23.45617448761817,urban,Safely managed,2627676.686475426,Sub-Saharan Africa,LIC
Chad,TCD,2020,32.26063274770305,urban,Safely managed,3863362.200191617,Sub-Saharan Africa,LIC
Channel Islands,CHI,2000,NA,urban,Safely managed,45221.94299457769,Europe & Central Asia,HIC
Channel Islands,CHI,2010,NA,urban,Safely managed,49598.826758645286,Europe & Central Asia,HIC
Channel Islands,CHI,2020,NA,urban,Safely managed,53831.96234213828,Europe & Central Asia,HIC
Chile,CHL,2000,52.95581834538748,urban,Safely managed,13205620.279622078,Latin America & Caribbean,HIC
Chile,CHL,2010,64.8423299991899,urban,Safely managed,14857028.033645153,Latin America & Caribbean,HIC
Chile,CHL,2020,81.35025592885862,urban,Safely managed,16770076.154015513,Latin America & Caribbean,HIC
China,CHN,2000,27.74213049137189,urban,Safely managed,478358022.9772568,East Asia & Pacific,UMC
China,CHN,2010,53.59074602375906,urban,Safely managed,691128789.5191668,East Asia & Pacific,UMC
China,CHN,2020,85.61644761268599,urban,Safely managed,902949198.8028717,East Asia & Pacific,UMC
"China, Hong Kong SAR",HKG,2000,86.10844888552322,urban,Safely managed,6606328.125,East Asia & Pacific,HIC
"China, Hong Kong SAR",HKG,2010,86.03163817445608,urban,Safely managed,6966324.21875,East Asia & Pacific,HIC
